,name,res_value_bool,res_idx,predictions_1,predictions_2,predictions_3,predictions_4,predictions_5,predictions_average,Aggregation label
2347, Ovalbumin__AP00094,0,192,0.7431721,0.8533982,0.5936276,0.802495,0.78492177,0.7555229,False
2348, Ovalbumin__AP00094,0,193,0.7370332,0.86618996,0.5931398,0.81464237,0.7835292,0.75890696,False
2349, Ovalbumin__AP00094,0,194,0.7414238,0.8633916,0.612342,0.8162445,0.7873457,0.76414955,False
2350, Ovalbumin__AP00094,0,195,0.74903995,0.8644498,0.61140674,0.8109549,0.79196745,0.7655638,False
2351, Ovalbumin__AP00094,0,196,0.7421598,0.8662705,0.5808474,0.8185012,0.79120773,0.75979733,False
2352, Ovalbumin__AP00094,0,197,0.7303499,0.8662571,0.608697,0.8188668,0.79054654,0.76294345,False
2353, Ovalbumin__AP00094,0,198,0.7365559,0.8659325,0.5937142,0.8187308,0.7929432,0.76157534,False
2354, Ovalbumin__AP00094,0,199,0.7390375,0.87295985,0.6220936,0.81688416,0.78808516,0.76781213,False
2355, Ovalbumin__AP00094,0,200,0.7607184,0.8611789,0.60809886,0.8088407,0.79268104,0.7663036,False
2356, Ovalbumin__AP00094,0,201,0.73011374,0.86199415,0.61565334,0.82396954,0.77301687,0.76094955,False
2357, Ovalbumin__AP00094,0,202,0.73955405,0.8634807,0.603899,0.80838495,0.77439183,0.7579421,False
2358, Ovalbumin__AP00094,0,203,0.7396588,0.860715,0.6087347,0.8037554,0.7858176,0.75973624,False
2359, Ovalbumin__AP00094,0,204,0.7419216,0.8622259,0.5959311,0.80377334,0.7823396,0.75723827,False
2360, Ovalbumin__AP00094,0,205,0.7414805,0.8599161,0.5925779,0.8047115,0.7794714,0.7556315,False
2361, Ovalbumin__AP00094,0,206,0.74142444,0.86500615,0.5954891,0.80201465,0.7885377,0.7584944,False
2362, Ovalbumin__AP00094,0,207,0.7432894,0.8655622,0.6367708,0.8130985,0.792165,0.7701772,False
2363, Ovalbumin__AP00094,0,208,0.77235043,0.86838466,0.61042863,0.81973714,0.79545426,0.773271,False
2364, Ovalbumin__AP00094,0,209,0.76084477,0.8737615,0.6404787,0.83684415,0.7976047,0.7819068,False
2365, Ovalbumin__AP00094,0,210,0.7984315,0.87672216,0.63662225,0.83381444,0.812188,0.7915557,False
2366, Ovalbumin__AP00094,0,211,0.7612237,0.8767519,0.63388765,0.8438982,0.8121419,0.78558064,False
2367, Ovalbumin__AP00094,0,212,0.7841229,0.8829565,0.6684114,0.8539766,0.8181912,0.8015317,False
2368, Ovalbumin__AP00094,0,213,0.79117435,0.88062185,0.66015863,0.8438032,0.823887,0.799929,False
2369, Ovalbumin__AP00094,0,214,0.85551083,0.8942685,0.7360059,0.87785715,0.83287674,0.83930385,False
2370, Ovalbumin__AP00094,0,215,0.8466824,0.8882199,0.6688741,0.8643202,0.8280269,0.8192247,False
2371, Ovalbumin__AP00094,0,216,0.8283749,0.8870225,0.6618222,0.8518431,0.8194058,0.8096937,False
2372, Ovalbumin__AP00094,0,217,0.8025652,0.8826332,0.659984,0.85621065,0.81816596,0.8039118,False
2373, Ovalbumin__AP00094,0,218,0.8151651,0.889355,0.6713899,0.85122544,0.81832415,0.8090919,False
2374, Ovalbumin__AP00094,0,219,0.8227476,0.8802804,0.6698447,0.84947205,0.8259682,0.8096625,False
2375, Ovalbumin__AP00094,0,220,0.7828516,0.8829284,0.6593704,0.85241425,0.8093903,0.797391,False
2376, Ovalbumin__AP00094,0,221,0.8075642,0.88450676,0.66593,0.84389657,0.81771636,0.80392283,False
2377, Ovalbumin__AP00094,0,222,0.75189364,0.8699926,0.614135,0.81756836,0.8115567,0.7730292,False
2378, Ovalbumin__AP00094,0,223,0.75239605,0.87623173,0.6600614,0.82979536,0.80294174,0.78428525,False
2379, Ovalbumin__AP00094,0,224,0.77306455,0.87397575,0.63831174,0.8234278,0.8029879,0.7823535,False
2380, Ovalbumin__AP00094,0,225,0.7411085,0.8682279,0.60203606,0.8041749,0.7923251,0.76157445,False
2381, Ovalbumin__AP00094,0,226,0.7647332,0.8708162,0.6432786,0.8170481,0.7956015,0.7782955,False
2382, Ovalbumin__AP00094,0,227,0.78600806,0.8782555,0.64348733,0.83169425,0.8087001,0.789629,False
2383, Ovalbumin__AP00094,0,228,0.8034832,0.8887116,0.69435817,0.85312086,0.82214653,0.812364,False
2384, Ovalbumin__AP00094,0,229,0.813902,0.8796892,0.6525539,0.84263074,0.8224536,0.8022459,False
2385, Ovalbumin__AP00094,0,230,0.8319941,0.89071834,0.7114784,0.8602576,0.82122815,0.8231354,False
2386, Ovalbumin__AP00094,0,231,0.81367093,0.88110816,0.65300816,0.8444205,0.8125409,0.80094975,False
2387, Ovalbumin__AP00094,0,232,0.78139573,0.8766064,0.64105046,0.83792835,0.8059318,0.78858256,False
2388, Ovalbumin__AP00094,0,233,0.7591458,0.87411445,0.6311869,0.837505,0.80827636,0.7820457,False
2389, Ovalbumin__AP00094,0,234,0.7557716,0.87443525,0.6304953,0.83238184,0.8113494,0.78088665,False
2390, Ovalbumin__AP00094,0,235,0.7744797,0.88454145,0.65899396,0.84984857,0.8195685,0.7974864,False
2391, Ovalbumin__AP00094,0,236,0.7901867,0.88755596,0.67310095,0.8476996,0.82566917,0.8048425,False
2392, Ovalbumin__AP00094,0,237,0.79837483,0.87684834,0.6467137,0.8332999,0.81606835,0.79426104,False
2393, Ovalbumin__AP00094,0,238,0.7866142,0.88004017,0.6584042,0.8408941,0.81239706,0.7956699,False
2394, Ovalbumin__AP00094,0,239,0.8162428,0.88753986,0.6694068,0.8569132,0.8184863,0.8097178,False
2395, Ovalbumin__AP00094,0,240,0.8423476,0.90155405,0.7176997,0.87858063,0.8385228,0.8357409,False
2396, Ovalbumin__AP00094,0,241,0.8396743,0.89541024,0.66200715,0.86315644,0.84383535,0.8208167,False
2397, Ovalbumin__AP00094,0,242,0.8539229,0.9076872,0.79460406,0.8824093,0.8397031,0.8556653,False
2398, Ovalbumin__AP00094,0,243,0.860866,0.9019025,0.7183685,0.8819221,0.8437561,0.8413631,False
2399, Ovalbumin__AP00094,0,244,0.820365,0.8928864,0.69993454,0.86376995,0.8293018,0.8212515,False
2400, Ovalbumin__AP00094,0,245,0.7897672,0.88888156,0.6693746,0.85477483,0.8195784,0.8044754,False
2401, Ovalbumin__AP00094,0,246,0.7673101,0.87935734,0.653342,0.84050626,0.81092733,0.7902886,False
2402, Ovalbumin__AP00094,0,247,0.7777808,0.8798721,0.63943684,0.8350468,0.80911446,0.78825015,False
2403, Ovalbumin__AP00094,0,248,0.7645477,0.8765842,0.6385328,0.82638234,0.80349827,0.7819091,False
2404, Ovalbumin__AP00094,0,249,0.79778206,0.88194895,0.6475403,0.84382915,0.8179716,0.79781437,False
2405, Ovalbumin__AP00094,0,250,0.79911476,0.8924459,0.65956503,0.85688233,0.8195979,0.8055212,False
2406, Ovalbumin__AP00094,0,251,0.81389266,0.87269855,0.6350053,0.82923186,0.81333005,0.7928317,False
2407, Ovalbumin__AP00094,0,252,0.76354903,0.8715778,0.6465829,0.82017756,0.790841,0.7785457,False
2408, Ovalbumin__AP00094,0,253,0.76253587,0.8760175,0.63745046,0.8383234,0.795768,0.782019,False
2409, Ovalbumin__AP00094,0,254,0.78877515,0.86871946,0.637906,0.81995964,0.8038441,0.78384084,False
2410, Ovalbumin__AP00094,0,255,0.78685933,0.87306786,0.6450739,0.8263727,0.7949783,0.7852704,False
2411, Ovalbumin__AP00094,0,256,0.74356073,0.87662274,0.6297284,0.83340585,0.79336804,0.77533716,False
2412, Ovalbumin__AP00094,0,257,0.78821117,0.8791059,0.65131116,0.8301806,0.81033367,0.7918285,False
2413, Ovalbumin__AP00094,0,258,0.7871251,0.8762825,0.63551533,0.8356487,0.808558,0.78862596,False
2414, Ovalbumin__AP00094,0,259,0.7897187,0.87731016,0.6464535,0.83224857,0.8059701,0.79034024,False
2415, Ovalbumin__AP00094,0,260,0.79341465,0.87710255,0.63302225,0.83074015,0.8099787,0.7888517,False
2416, Ovalbumin__AP00094,0,261,0.7906379,0.8761661,0.6434322,0.8307394,0.79782337,0.7877598,False
2417, Ovalbumin__AP00094,0,262,0.7859381,0.88310564,0.6587919,0.8433071,0.8018079,0.7945901,False
2418, Ovalbumin__AP00094,0,263,0.7859804,0.8745981,0.63949305,0.8213724,0.80561405,0.78541154,False
2419, Ovalbumin__AP00094,0,264,0.76136166,0.86338,0.614939,0.8021382,0.7838772,0.7651392,False
2420, Ovalbumin__AP00094,0,265,0.7367428,0.863277,0.61191636,0.8108375,0.77526164,0.7596071,False
2421, Ovalbumin__AP00094,0,266,0.73980725,0.8722751,0.61470383,0.803219,0.7793662,0.7618743,False
2422, Ovalbumin__AP00094,0,267,0.74800867,0.8623017,0.59566015,0.803659,0.78804404,0.7595347,False
2423, Ovalbumin__AP00094,0,268,0.73861545,0.8656235,0.6003245,0.815109,0.7798767,0.75990987,False
2424, Ovalbumin__AP00094,0,269,0.7504954,0.87062424,0.6263628,0.82185924,0.78062356,0.769993,False
2425, Ovalbumin__AP00094,0,270,0.7523608,0.86863625,0.6028222,0.8046929,0.79797983,0.7652984,False
2426, Ovalbumin__AP00094,0,271,0.7559777,0.86701053,0.62316716,0.80599403,0.79552346,0.7695345,False
2427, Ovalbumin__AP00094,0,272,0.7711122,0.87039095,0.63660467,0.8140162,0.80045277,0.77851534,False
2428, Ovalbumin__AP00094,0,273,0.7706509,0.8762893,0.64073944,0.83267224,0.7981397,0.78369826,False
2429, Ovalbumin__AP00094,0,274,0.7648014,0.87827295,0.6461343,0.83132577,0.7936856,0.782844,False
2430, Ovalbumin__AP00094,0,275,0.75703514,0.8651308,0.601784,0.81689847,0.79066366,0.7663024,False
2431, Ovalbumin__AP00094,0,276,0.77973264,0.87511134,0.6391332,0.8273323,0.79727405,0.78371674,False
2432, Ovalbumin__AP00094,0,277,0.7652719,0.8733284,0.635036,0.8256045,0.7985225,0.77955264,False
2433, Ovalbumin__AP00094,0,278,0.7654439,0.8758051,0.6329817,0.8313916,0.7994148,0.7810074,False
2434, Ovalbumin__AP00094,0,279,0.778026,0.8782941,0.6529129,0.8267672,0.80228347,0.7876567,False
2435, Ovalbumin__AP00094,0,280,0.8257337,0.885859,0.65831935,0.8553797,0.8166283,0.80838406,False
2436, Ovalbumin__AP00094,0,281,0.7909965,0.87410325,0.6483996,0.8444748,0.8048525,0.79256535,False
2437, Ovalbumin__AP00094,0,282,0.77549356,0.88144845,0.65342546,0.8456239,0.8007198,0.79134226,False
2438, Ovalbumin__AP00094,0,283,0.76013076,0.873218,0.6191013,0.834647,0.7978611,0.7769916,False
2439, Ovalbumin__AP00094,0,284,0.7384877,0.867379,0.61573344,0.8184225,0.79126257,0.76625705,False
2440, Ovalbumin__AP00094,0,285,0.7397344,0.865905,0.60517347,0.80785507,0.7889602,0.7615257,False
2441, Ovalbumin__AP00094,0,286,0.74240774,0.8663661,0.61500895,0.80464697,0.7856841,0.76282275,False
2442, Ovalbumin__AP00094,0,287,0.7396165,0.86196846,0.5939325,0.7988432,0.7895321,0.7567786,False
2443, Ovalbumin__AP00094,0,288,0.74098665,0.8650708,0.61685395,0.80520314,0.7818592,0.7619947,False
2444, Ovalbumin__AP00094,0,289,0.73660564,0.85832053,0.5850684,0.79150903,0.7824388,0.7507885,False
2445, Ovalbumin__AP00094,0,290,0.7483149,0.86027795,0.60736126,0.8072395,0.78736943,0.7621126,False
2446, Ovalbumin__AP00094,0,291,0.80343646,0.8750442,0.65398014,0.8399473,0.8035114,0.7951839,False
2447, Ovalbumin__AP00094,0,292,0.79249424,0.87235624,0.6354075,0.8201963,0.8028028,0.7846514,False
2448, Ovalbumin__AP00094,0,293,0.7893507,0.86873007,0.6273909,0.82329905,0.7981675,0.7813877,False
2449, Ovalbumin__AP00094,0,294,0.76447576,0.8784709,0.6498823,0.84765726,0.798791,0.78785545,False
2450, Ovalbumin__AP00094,0,295,0.82327634,0.88580865,0.6823964,0.8462678,0.80380684,0.80831116,False
2451, Ovalbumin__AP00094,0,296,0.8178841,0.8748219,0.6240081,0.82271194,0.807552,0.78939563,False
2452, Ovalbumin__AP00094,0,297,0.8007222,0.8809351,0.6732372,0.8414253,0.80089164,0.79944235,False
2453, Ovalbumin__AP00094,0,298,0.7999849,0.8850702,0.6323351,0.84280854,0.81048286,0.79413635,False
2454, Ovalbumin__AP00094,0,299,0.7659702,0.88160664,0.6571407,0.8333389,0.80849606,0.7893105,False
2455, Ovalbumin__AP00094,0,300,0.8047,0.8838862,0.6729131,0.84347844,0.8224287,0.8054813,False
2456, Ovalbumin__AP00094,0,301,0.7987206,0.888338,0.6907326,0.8533158,0.81950337,0.81012213,False
2457, Ovalbumin__AP00094,0,302,0.78353894,0.8722687,0.62691724,0.8208479,0.80959654,0.7826339,False
2458, Ovalbumin__AP00094,0,303,0.78940386,0.8806516,0.6548587,0.8508981,0.8111675,0.7973959,False
2459, Ovalbumin__AP00094,0,304,0.837841,0.8874951,0.66058594,0.8535859,0.8046079,0.8088232,False
2460, Ovalbumin__AP00094,0,305,0.78564996,0.87852407,0.62352085,0.8376069,0.8166307,0.7883865,False
2461, Ovalbumin__AP00094,0,306,0.7516339,0.87657,0.64612365,0.84582746,0.8079725,0.78562546,False
2462, Ovalbumin__AP00094,0,307,0.75564826,0.8788874,0.63195974,0.8351956,0.8041984,0.7811779,False
2463, Ovalbumin__AP00094,0,308,0.745677,0.8659336,0.607022,0.81210834,0.7953043,0.7652091,False
2464, Ovalbumin__AP00094,0,309,0.74769133,0.86123466,0.597308,0.79927945,0.7829515,0.757693,False
2465, Ovalbumin__AP00094,0,310,0.7520754,0.8684747,0.6294299,0.8138665,0.79343325,0.77145594,False
2466, Ovalbumin__AP00094,0,311,0.7554019,0.864391,0.621135,0.8030487,0.8020332,0.76920193,False
2467, Ovalbumin__AP00094,0,312,0.73642236,0.86889887,0.6102144,0.80860436,0.7930679,0.76344156,False
2468, Ovalbumin__AP00094,0,313,0.7494095,0.876218,0.64421743,0.83111936,0.79961157,0.7801152,False
2469, Ovalbumin__AP00094,0,314,0.7576861,0.8627529,0.60762876,0.80960774,0.8033525,0.76820564,False
2470, Ovalbumin__AP00094,0,315,0.74287874,0.86635697,0.6212451,0.8019771,0.79527956,0.7655475,False
2471, Ovalbumin__AP00094,0,316,0.7389624,0.8631976,0.5998657,0.8009753,0.7834406,0.75728834,False
2472, Ovalbumin__AP00094,0,317,0.7448536,0.8603696,0.57652146,0.7918478,0.7860955,0.75193757,False
2473, Ovalbumin__AP00094,0,318,0.73399305,0.8549996,0.59677976,0.7896079,0.7795065,0.7509774,False
2474, Ovalbumin__AP00094,0,319,0.760714,0.8703022,0.63319856,0.8210162,0.7949349,0.77603316,False
2475, Ovalbumin__AP00094,0,320,0.75882727,0.86483526,0.6102869,0.8097314,0.7949621,0.7677286,False
2476, Ovalbumin__AP00094,0,321,0.7523578,0.8683132,0.60852027,0.8065325,0.7907532,0.7652954,False
2477, Ovalbumin__AP00094,0,322,0.7371722,0.8635144,0.6081892,0.80372083,0.7872198,0.7599633,False
2478, Ovalbumin__AP00094,0,323,0.730017,0.86083484,0.61402076,0.8206767,0.7899455,0.763099,False
2479, Ovalbumin__AP00094,0,324,0.7461318,0.86538637,0.6095383,0.8133164,0.78746706,0.76436794,False
2480, Ovalbumin__AP00094,0,325,0.7856292,0.8745277,0.6178348,0.82469827,0.80432796,0.7814036,False
2481, Ovalbumin__AP00094,0,326,0.79680854,0.87172145,0.6599944,0.82325244,0.8002592,0.7904072,False
2482, Ovalbumin__AP00094,0,327,0.79157484,0.8769213,0.6252947,0.8403824,0.8048974,0.78781414,False
2483, Ovalbumin__AP00094,0,328,0.73656666,0.8731454,0.6143917,0.8293847,0.7959367,0.76988506,False
2484, Ovalbumin__AP00094,0,329,0.774994,0.87127566,0.6146065,0.82523566,0.80332214,0.77788675,False
2485, Ovalbumin__AP00094,0,330,0.7701583,0.8752732,0.6273948,0.8357633,0.79444754,0.7806074,False
2486, Ovalbumin__AP00094,0,331,0.7623504,0.8690154,0.619887,0.82525873,0.7972747,0.7747572,False
2487, Ovalbumin__AP00094,0,332,0.7329907,0.87023854,0.6309691,0.8220332,0.7883077,0.76890785,False
2488, Ovalbumin__AP00094,0,333,0.752581,0.8694262,0.6124698,0.8177381,0.7909199,0.768627,False
2489, Ovalbumin__AP00094,0,334,0.78872186,0.8680759,0.6256136,0.82253206,0.7981618,0.780621,False
2490, Ovalbumin__AP00094,0,335,0.7603735,0.87273335,0.6260638,0.822934,0.79262704,0.77494633,False
2491, Ovalbumin__AP00094,0,336,0.76113594,0.8722626,0.6014944,0.81073904,0.79277766,0.7676819,False
2492, Ovalbumin__AP00094,0,337,0.7718546,0.87662256,0.6453521,0.84175915,0.79733455,0.78658456,False
2493, Ovalbumin__AP00094,0,338,0.8118305,0.8682448,0.624537,0.82988864,0.7988713,0.78667444,False
2494, Ovalbumin__AP00094,0,339,0.7390784,0.8667913,0.60885084,0.81403697,0.78028476,0.7618085,False
2495, Ovalbumin__AP00094,0,340,0.744474,0.863906,0.6117662,0.81426525,0.78129107,0.7631405,False
2496, Ovalbumin__AP00094,0,341,0.7954389,0.86882764,0.6231085,0.82441336,0.7923315,0.78082395,False
2497, Ovalbumin__AP00094,0,342,0.75154495,0.8743601,0.614572,0.8315147,0.8006607,0.77453053,False
2498, Ovalbumin__AP00094,0,343,0.77976316,0.8741402,0.63506913,0.83879405,0.7995905,0.7854714,False
2499, Ovalbumin__AP00094,0,344,0.77101505,0.8642665,0.6008249,0.8103124,0.7883947,0.76696265,False
2500, Ovalbumin__AP00094,0,345,0.73084843,0.8560704,0.5934266,0.8089669,0.77402455,0.75266737,False
2501, Ovalbumin__AP00094,0,346,0.7362621,0.8660666,0.6061726,0.8000204,0.78599644,0.7589036,False
2502, Ovalbumin__AP00094,0,347,0.7387303,0.8720089,0.6117356,0.8242913,0.7995132,0.7692558,False
2503, Ovalbumin__AP00094,0,348,0.8083863,0.8733137,0.6472943,0.8252778,0.8038473,0.7916239,False
2504, Ovalbumin__AP00094,0,349,0.7536402,0.8685459,0.60232806,0.8175453,0.7932134,0.76705456,False
2505, Ovalbumin__AP00094,0,350,0.73218757,0.86176664,0.59119934,0.81412596,0.7833008,0.7565161,False
2506, Ovalbumin__AP00094,0,351,0.7447216,0.86837655,0.6050503,0.82374936,0.79571086,0.76752174,False
2507, Ovalbumin__AP00094,0,352,0.7556928,0.87299424,0.6360245,0.8329062,0.80320734,0.780165,False
2508, Ovalbumin__AP00094,0,353,0.7489557,0.87194127,0.6192873,0.80898154,0.79866314,0.76956576,False
2509, Ovalbumin__AP00094,0,354,0.7367757,0.86217976,0.59270215,0.80466366,0.78929895,0.75712407,False
2510, Ovalbumin__AP00094,0,355,0.74033326,0.8639928,0.6104188,0.8044511,0.7727382,0.75838685,False
2511, Ovalbumin__AP00094,0,356,0.7374784,0.85865325,0.56715244,0.79620415,0.77009714,0.745917,False
2512, Ovalbumin__AP00094,0,357,0.73736465,0.86109203,0.5970312,0.8004061,0.7763375,0.7544463,False
2513, Ovalbumin__AP00094,0,358,0.7573941,0.8657471,0.59869885,0.8207111,0.7848973,0.7654897,False
2514, Ovalbumin__AP00094,0,359,0.74511355,0.8692987,0.59173393,0.80805373,0.7866864,0.76017725,False
2515, Ovalbumin__AP00094,0,360,0.75219,0.86422014,0.6036603,0.81332976,0.79744333,0.7661687,False
2516, Ovalbumin__AP00094,0,361,0.7500269,0.864579,0.60053265,0.81529814,0.7897197,0.76403123,False
2517, Ovalbumin__AP00094,0,362,0.73929,0.867354,0.5934062,0.82483816,0.79320383,0.7636184,False
2518, Ovalbumin__AP00094,1,363,0.7626401,0.8736871,0.6277017,0.84003645,0.81247896,0.78330886,True
2519, Ovalbumin__AP00094,1,364,0.78865016,0.8807989,0.61355877,0.8425822,0.8125192,0.78762186,True
2520, Ovalbumin__AP00094,1,365,0.7918247,0.8934732,0.64628625,0.858713,0.82786006,0.8036314,True
2521, Ovalbumin__AP00094,1,366,0.80607593,0.894532,0.69461,0.869384,0.8335999,0.81964034,True
2522, Ovalbumin__AP00094,1,367,0.8132218,0.8948471,0.66849405,0.863831,0.8272622,0.8135312,True
2523, Ovalbumin__AP00094,1,368,0.827665,0.88787675,0.6600995,0.8650078,0.828408,0.8138115,True
2524, Ovalbumin__AP00094,1,369,0.7908121,0.88985443,0.68637043,0.8706304,0.8252332,0.8125801,True
2525, Ovalbumin__AP00094,1,370,0.7835299,0.8829074,0.6504673,0.849048,0.8148085,0.79615223,True
2526, Ovalbumin__AP00094,1,371,0.7876495,0.88231796,0.6470559,0.8402562,0.81407654,0.7942712,True
2527, Ovalbumin__AP00094,1,372,0.7822112,0.8799179,0.6482885,0.83848166,0.8133391,0.7924477,True
2528, Ovalbumin__AP00094,1,373,0.82366943,0.8861879,0.66117054,0.84966344,0.8171946,0.80757725,True
2529, Ovalbumin__AP00094,1,374,0.8214477,0.887666,0.68111336,0.85263824,0.8179716,0.81216735,True
2530, Ovalbumin__AP00094,1,375,0.83789897,0.89171517,0.6833261,0.8579909,0.8278396,0.81975424,True
2531, Ovalbumin__AP00094,1,376,0.85624534,0.8924069,0.66759926,0.8603358,0.82829034,0.8209755,True
2532, Ovalbumin__AP00094,1,377,0.79693806,0.88657194,0.6360523,0.8583552,0.8180818,0.79919994,True
2533, Ovalbumin__AP00094,1,378,0.7823053,0.8860817,0.65165293,0.85922915,0.8159884,0.79905146,True
2534, Ovalbumin__AP00094,1,379,0.77685857,0.8869674,0.6494967,0.8565459,0.8125015,0.796474,True
2535, Ovalbumin__AP00094,1,380,0.8028928,0.8855974,0.6582898,0.8532415,0.818816,0.8037675,True
2536, Ovalbumin__AP00094,0,381,0.7664909,0.87857777,0.62946403,0.8368657,0.80000395,0.7822805,False
2537, Ovalbumin__AP00094,0,382,0.7578682,0.87140906,0.63135374,0.83123416,0.7910645,0.77658594,False
2538, Ovalbumin__AP00094,0,383,0.74833095,0.8702327,0.5957296,0.81731683,0.78891605,0.7641052,False
2539, Ovalbumin__AP00094,0,384,0.74396044,0.8722127,0.6059459,0.82348055,0.78531444,0.7661828,False
2540, Kerato-epithelin__AP00095,0,0,0.7290484,0.8488037,0.5594477,0.7686464,0.7635588,0.733901,False
2541, Kerato-epithelin__AP00095,0,1,0.733065,0.8494223,0.5780328,0.78031254,0.7643334,0.7410332,False
2542, Kerato-epithelin__AP00095,0,2,0.7320292,0.8507313,0.56999856,0.77505314,0.76371527,0.73830545,False
2543, Kerato-epithelin__AP00095,0,3,0.73139745,0.8500095,0.56751883,0.7846601,0.76377803,0.73947275,False
2544, Kerato-epithelin__AP00095,0,4,0.7320996,0.85815084,0.5831215,0.7896781,0.77163064,0.74693614,False
2545, Kerato-epithelin__AP00095,0,5,0.73089457,0.85813975,0.5794302,0.7873956,0.77137506,0.74544704,False
2546, Kerato-epithelin__AP00095,0,6,0.73113906,0.8518162,0.5711188,0.7838653,0.7716951,0.74192685,False
2547, Kerato-epithelin__AP00095,0,7,0.7383883,0.86715573,0.61094606,0.8134984,0.78046024,0.76208985,False
2548, Kerato-epithelin__AP00095,0,8,0.74240136,0.8695442,0.6099208,0.8134717,0.7885518,0.76477796,False
2549, Kerato-epithelin__AP00095,0,9,0.7938124,0.87843585,0.6445192,0.8327933,0.7953564,0.78898346,False
2550, Kerato-epithelin__AP00095,0,10,0.75869805,0.8736809,0.614317,0.82556266,0.7922756,0.7729069,False
2551, Kerato-epithelin__AP00095,0,11,0.75309443,0.8742922,0.61290985,0.8189121,0.79008895,0.76985943,False
2552, Kerato-epithelin__AP00095,0,12,0.7378244,0.8708391,0.6086205,0.81958586,0.78719795,0.7648136,False
2553, Kerato-epithelin__AP00095,0,13,0.7366414,0.8661516,0.6057496,0.8120307,0.7797557,0.76006573,False
2554, Kerato-epithelin__AP00095,0,14,0.7414908,0.8672098,0.59212613,0.8131363,0.77892685,0.75857794,False
2555, Kerato-epithelin__AP00095,0,15,0.7366986,0.86110735,0.5810799,0.7948513,0.77399737,0.7495469,False
2556, Kerato-epithelin__AP00095,0,16,0.7343827,0.8615173,0.5860076,0.79535997,0.7735319,0.7501599,False
2557, Kerato-epithelin__AP00095,0,17,0.73116994,0.8620202,0.58523977,0.8034192,0.77167904,0.7507056,False
2558, Kerato-epithelin__AP00095,0,18,0.7336443,0.85969466,0.5925036,0.80416423,0.7738105,0.75276345,False
2559, Kerato-epithelin__AP00095,0,19,0.73430836,0.857267,0.575613,0.7921787,0.77114683,0.74610275,False
